database_id,hpo_ids_list
OMIM:619311,['HP:0003577']
OMIM:619313,['HP:0011461']
OMIM:619314,['HP:0003577']
OMIM:619317,['HP:0003593']
OMIM:619318,['HP:0003577']
OMIM:619320,['HP:0003593']
OMIM:619323,['HP:0011463']
OMIM:619328,['HP:0003593']
OMIM:619333,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:619338,['HP:0003593']
OMIM:619339,['HP:0003577']
OMIM:619343,"['HP:0003593', 'HP:0011461', 'HP:0003623']"
OMIM:619345,['HP:0003593']
OMIM:619351,['HP:0011461']
OMIM:619354,['HP:0003577']
OMIM:619355,"['HP:0011461', 'HP:0003623']"
OMIM:619356,['HP:0003577']
OMIM:619360,['HP:0011462']
OMIM:619362,['HP:0034198']
OMIM:619363,"['HP:0003596', 'HP:0011462']"
OMIM:619369,['HP:0003593']
OMIM:619371,"['HP:0003593', 'HP:0003623']"
OMIM:619373,['HP:0003593']
OMIM:619375,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:619376,"['HP:0003577', 'HP:0030674']"
OMIM:619379,['HP:0011462']
OMIM:619380,['HP:0011462']
OMIM:619381,['HP:0003593']
OMIM:619382,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:619383,['HP:0003623']
OMIM:619389,"['HP:0003593', 'HP:0011463']"
OMIM:619398,['HP:0003593']
OMIM:619401,"['HP:0003621', 'HP:0011462']"
OMIM:619402,['HP:0003581']
OMIM:619405,"['HP:0003593', 'HP:0011463']"
OMIM:619407,['HP:0011463']
OMIM:619418,['HP:0003593']
OMIM:619420,['HP:0003577']
OMIM:619422,['HP:0003593']
OMIM:619423,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:619424,['HP:0003623']
OMIM:619426,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:619431,"['HP:0003577', 'HP:0011461']"
OMIM:619433,['HP:0011461']
OMIM:619441,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:619446,['HP:0003623']
OMIM:619451,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:619452,['HP:0003577']
OMIM:619453,['HP:0003577']
OMIM:619460,['HP:0011461']
OMIM:619461,"['HP:0003577', 'HP:0011461']"
OMIM:619463,"['HP:0003621', 'HP:0011463']"
OMIM:619464,['HP:0011463']
OMIM:619465,['HP:0003593']
OMIM:619466,['HP:0003623']
OMIM:619468,['HP:0003593']
OMIM:619471,['HP:0003577']
OMIM:619472,['HP:0003577']
OMIM:619473,"['HP:0003596', 'HP:0003593', 'HP:0011462']"
OMIM:619477,['HP:0003596']
OMIM:619478,['HP:0003581']
OMIM:619479,['HP:0011461']
OMIM:619480,"['HP:0003593', 'HP:0003623']"
OMIM:619481,['HP:0003623']
OMIM:619482,['HP:0003623']
OMIM:619483,['HP:0003623']
OMIM:619484,['HP:0003593']
OMIM:619486,['HP:0003577']
OMIM:619489,['HP:0003621']
OMIM:619491,"['HP:0003596', 'HP:0011462']"
OMIM:619493,['HP:0003593']
OMIM:619500,['HP:0011462']
OMIM:619501,['HP:0011461']
OMIM:619503,['HP:0003593']
OMIM:619510,"['HP:0003621', 'HP:0003593']"
OMIM:619517,"['HP:0003593', 'HP:0003623']"
OMIM:619518,['HP:0003577']
OMIM:619519,"['HP:0003596', 'HP:0003593', 'HP:0011463']"
OMIM:619521,['HP:0003593']
OMIM:619522,['HP:0003593']
OMIM:619523,['HP:0003621']
OMIM:619525,"['HP:0003596', 'HP:0003593', 'HP:0011462', 'HP:0003577', 'HP:0003621']"
OMIM:619527,"['HP:0030674', 'HP:0003623']"
OMIM:619528,['HP:0011462']
OMIM:619531,"['HP:0003621', 'HP:0011462']"
OMIM:619534,"['HP:0003593', 'HP:0003577']"
OMIM:619539,['HP:0003577']
OMIM:619542,"['HP:0011463', 'HP:0011461', 'HP:0003621']"
OMIM:619553,['HP:0003577']
OMIM:619555,"['HP:0003577', 'HP:0003623']"
OMIM:619556,['HP:0003593']
OMIM:619557,['HP:0003593']
OMIM:619561,"['HP:0003593', 'HP:0003623']"
OMIM:619562,['HP:0030674']
OMIM:619565,"['HP:0003621', 'HP:0011462']"
OMIM:619566,"['HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:619573,"['HP:0003593', 'HP:0011463', 'HP:0011461', 'HP:0003621']"
OMIM:619574,"['HP:0003577', 'HP:0011463']"
OMIM:619576,['HP:0003593']
OMIM:619580,['HP:0003623']
OMIM:619582,['HP:0003577']
OMIM:619585,['HP:0011462']
OMIM:619588,['HP:0003577']
OMIM:619593,"['HP:0003621', 'HP:0011463']"
OMIM:619594,['HP:0003577']
OMIM:619595,['HP:0003593']
OMIM:619598,"['HP:0003577', 'HP:0003593']"
OMIM:619599,['HP:0003577']
OMIM:619602,['HP:0011461']
OMIM:619603,"['HP:0003593', 'HP:0011463']"
OMIM:619605,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:619606,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619608,['HP:0003577']
OMIM:619609,"['HP:0003577', 'HP:0003593']"
OMIM:619611,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:619614,"['HP:0003596', 'HP:0011462']"
OMIM:619615,"['HP:0003577', 'HP:0011463']"
OMIM:619616,['HP:0003593']
OMIM:619621,"['HP:0003593', 'HP:0003621']"
OMIM:619630,['HP:0003593']
OMIM:619632,['HP:0003621']
OMIM:619636,['HP:0011463']
OMIM:619637,['HP:0011462']
OMIM:619638,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:619641,['HP:0003593']
OMIM:619643,['HP:0011462']
OMIM:619644,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:619645,['HP:0011462']
OMIM:619646,['HP:0011462']
OMIM:619648,"['HP:0003593', 'HP:0003577']"
OMIM:619649,"['HP:0003621', 'HP:0011463']"
OMIM:619651,['HP:0003593']
OMIM:619652,['HP:0011463']
OMIM:619653,['HP:0003593']
OMIM:619656,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003577', 'HP:0003584', 'HP:0003581']"
OMIM:619657,"['HP:0003577', 'HP:0011461']"
OMIM:619658,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619661,['HP:0003581']
OMIM:619662,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619665,['HP:0003621']
OMIM:619680,"['HP:0003577', 'HP:0003593']"
OMIM:619681,"['HP:0011463', 'HP:0003581']"
OMIM:619685,['HP:0003623']
OMIM:619686,['HP:0011463']
OMIM:619687,"['HP:0003621', 'HP:0025708', 'HP:0011463']"
OMIM:619688,['HP:0011463']
OMIM:619689,['HP:0011462']
OMIM:619690,['HP:0003623']
OMIM:619691,['HP:0003593']
OMIM:619692,['HP:0003593']
OMIM:619693,"['HP:0011463', 'HP:0003593', 'HP:0003623']"
OMIM:619694,['HP:0003593']
OMIM:619695,"['HP:0003593', 'HP:0011461']"
OMIM:619696,['HP:0011462']
OMIM:619698,['HP:0011463']
OMIM:619699,['HP:0003593']
OMIM:619701,"['HP:0003577', 'HP:0003593', 'HP:0003621']"
OMIM:619702,['HP:0003577']
OMIM:619705,['HP:0003593']
OMIM:619707,['HP:0003577']
OMIM:619708,"['HP:0030674', 'HP:0003593', 'HP:0011463']"
OMIM:619712,['HP:0011462']
OMIM:619714,"['HP:0003596', 'HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0003623', 'HP:0003621']"
OMIM:619717,"['HP:0030674', 'HP:0003593', 'HP:0003623']"
OMIM:619718,['HP:0003577']
OMIM:619719,"['HP:0003577', 'HP:0003593']"
OMIM:619721,['HP:0003593']
OMIM:619724,['HP:0003621']
OMIM:619725,"['HP:0003593', 'HP:0011463']"
OMIM:619727,"['HP:0003621', 'HP:0410280']"
OMIM:619733,"['HP:0003596', 'HP:0025710']"
OMIM:619735,"['HP:0003593', 'HP:0003623']"
OMIM:619736,['HP:0003577']
OMIM:619738,"['HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:619742,"['HP:0003593', 'HP:0011463']"
OMIM:619743,"['HP:0003596', 'HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:619745,"['HP:0003593', 'HP:0003577']"
OMIM:619747,"['HP:0003621', 'HP:0011462']"
OMIM:619750,['HP:0003593']
OMIM:619751,['HP:0011461']
OMIM:619752,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:619755,['HP:0003621']
OMIM:619758,['HP:0003577']
OMIM:619759,['HP:0003577']
OMIM:619761,['HP:0003593']
OMIM:619762,['HP:0003577']
OMIM:619764,"['HP:0011463', 'HP:0003581']"
OMIM:619767,"['HP:0003577', 'HP:0003621', 'HP:0003596']"
OMIM:619769,['HP:0003577']
OMIM:619773,['HP:0003593']
OMIM:619774,"['HP:0003593', 'HP:0011463']"
OMIM:619780,"['HP:0003621', 'HP:0025708', 'HP:0011463']"
OMIM:619781,['HP:0011463']
OMIM:619783,['HP:0003577']
OMIM:619784,['HP:0003577']
OMIM:619785,['HP:0003577']
OMIM:619786,['HP:0003577']
OMIM:619787,['HP:0003577']
OMIM:619789,['HP:0011463']
OMIM:619790,['HP:0011462']
OMIM:619793,"['HP:0003577', 'HP:0011461']"
OMIM:619795,"['HP:0011463', 'HP:0011461']"
OMIM:619797,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619799,['HP:0011462']
OMIM:619802,['HP:0003621']
OMIM:619803,['HP:0011462']
OMIM:619804,"['HP:0003577', 'HP:0003621', 'HP:0003596', 'HP:0011463']"
OMIM:619805,['HP:0011462']
OMIM:619806,"['HP:0003621', 'HP:0003596', 'HP:0025710']"
OMIM:619808,"['HP:0003621', 'HP:0003596', 'HP:0011462']"
OMIM:619810,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:619813,"['HP:0003577', 'HP:0011463', 'HP:0003593']"
OMIM:619814,['HP:0003623']
OMIM:619816,['HP:0003577']
OMIM:619817,['HP:0003577']
OMIM:619824,"['HP:0003593', 'HP:0011463']"
OMIM:619825,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:619826,['HP:0011462']
OMIM:619827,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:619828,['HP:0011462']
OMIM:619831,['HP:0011462']
OMIM:619832,['HP:0003584']
OMIM:619833,"['HP:0003577', 'HP:0003621', 'HP:0025708']"
OMIM:619834,['HP:0003621']
OMIM:619835,"['HP:0003593', 'HP:0003623']"
OMIM:619841,"['HP:0003623', 'HP:0003577', 'HP:0011461']"
OMIM:619844,"['HP:0003577', 'HP:0003623']"
OMIM:619845,"['HP:0003577', 'HP:0011462']"
OMIM:619846,['HP:0011463']
OMIM:619847,"['HP:0003577', 'HP:0003593']"
OMIM:619849,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:619851,['HP:0003623']
OMIM:619858,"['HP:0003577', 'HP:0003623']"
OMIM:619859,['HP:0011461']
OMIM:619862,"['HP:0003621', 'HP:0011462']"
OMIM:619864,['HP:0003593']
OMIM:619867,['HP:0011462']
OMIM:619868,"['HP:0003593', 'HP:0011463']"
OMIM:619869,['HP:0003577']
OMIM:619871,['HP:0003621']
OMIM:619873,['HP:0003593']
OMIM:619874,['HP:0003593']
OMIM:619876,"['HP:0003593', 'HP:0011461']"
OMIM:619877,"['HP:0003593', 'HP:0011461']"
OMIM:619878,['HP:0011462']
OMIM:619879,"['HP:0003577', 'HP:0034199', 'HP:0034198']"
OMIM:619880,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:619881,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619884,"['HP:0003593', 'HP:0011463']"
OMIM:619887,"['HP:0003577', 'HP:0034198']"
OMIM:619895,['HP:0011461']
OMIM:619897,['HP:0003577']
OMIM:619902,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:619903,['HP:0003621']
OMIM:619908,"['HP:0003593', 'HP:0011463']"
OMIM:619909,['HP:0003577']
OMIM:619910,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:619911,"['HP:0003593', 'HP:0011463']"
OMIM:619913,"['HP:0003593', 'HP:0003623']"
OMIM:619921,['HP:0003593']
OMIM:619922,"['HP:0003593', 'HP:0011461', 'HP:0034197']"
OMIM:619924,['HP:0003593']
OMIM:619927,['HP:0003593']
OMIM:619931,['HP:0003593']
OMIM:619934,['HP:0034197']
OMIM:619935,"['HP:0003621', 'HP:0003593']"
OMIM:619937,['HP:0011462']
OMIM:619938,['HP:0011462']
OMIM:619941,['HP:0003593']
OMIM:619947,['HP:0003577']
OMIM:619949,['HP:0011462']
OMIM:619950,['HP:0003593']
OMIM:619951,['HP:0003593']
OMIM:619955,"['HP:0011463', 'HP:0003623']"
OMIM:619957,['HP:0011463']
OMIM:619959,['HP:0003577']
OMIM:619964,['HP:0003593']
OMIM:619966,"['HP:0003593', 'HP:0011463']"
OMIM:619967,['HP:0003623']
OMIM:619970,['HP:0003593']
OMIM:619971,"['HP:0003593', 'HP:0011462', 'HP:0003623', 'HP:0003621']"
OMIM:619972,['HP:0003593']
OMIM:619975,"['HP:0003621', 'HP:0003596', 'HP:0011462']"
OMIM:619977,"['HP:0003596', 'HP:0003584']"
OMIM:619980,['HP:0003577']
OMIM:619981,['HP:0003577']
OMIM:619983,"['HP:0003593', 'HP:0003623']"
OMIM:619985,['HP:0003577']
OMIM:619986,['HP:0003621']
OMIM:619988,['HP:0003593']
OMIM:619989,['HP:0003593']
OMIM:619991,"['HP:0003593', 'HP:0003623', 'HP:0003577', 'HP:0003621']"
OMIM:619995,"['HP:0003577', 'HP:0003593']"
OMIM:620001,"['HP:0003593', 'HP:0003623']"
OMIM:620005,['HP:0011461']
OMIM:620007,"['HP:0003593', 'HP:0011463']"
OMIM:620009,"['HP:0003577', 'HP:0003593']"
OMIM:620010,['HP:0003593']
OMIM:620011,['HP:0003577']
OMIM:620014,"['HP:0003577', 'HP:0034197', 'HP:0034198']"
OMIM:620019,['HP:0003577']
OMIM:620021,['HP:0003593']
OMIM:620023,"['HP:0003593', 'HP:0011463']"
OMIM:620024,['HP:0003577']
OMIM:620025,['HP:0030674']
OMIM:620027,['HP:0011463']
OMIM:620028,"['HP:0003593', 'HP:0003623']"
OMIM:620029,"['HP:0003593', 'HP:0003623']"
OMIM:620033,['HP:0003593']
OMIM:620040,"['HP:0003577', 'HP:0003593', 'HP:0003621']"
OMIM:620044,"['HP:0003621', 'HP:0003593', 'HP:0003623']"
OMIM:620045,"['HP:0003577', 'HP:0003623']"
OMIM:620047,['HP:0003577']
OMIM:620049,['HP:0011463']
OMIM:620056,['HP:0003581']
OMIM:620058,['HP:0011462']
OMIM:620062,['HP:0003593']
OMIM:620066,"['HP:0003577', 'HP:0003623']"
OMIM:620067,"['HP:0003577', 'HP:0011463']"
OMIM:620068,"['HP:0003593', 'HP:0011463']"
OMIM:620070,"['HP:0003577', 'HP:0030674']"
OMIM:620071,['HP:0003593']
OMIM:620073,['HP:0003577']
OMIM:620076,['HP:0003577']
OMIM:620080,['HP:0011463']
OMIM:620083,['HP:0003577']
OMIM:620084,['HP:0011462']
OMIM:620085,['HP:0003593']
OMIM:620086,['HP:0003593']
OMIM:620089,"['HP:0003593', 'HP:0011463']"
OMIM:620094,"['HP:0003593', 'HP:0003623']"
OMIM:620099,"['HP:0003577', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620102,"['HP:0003596', 'HP:0011463', 'HP:0025710']"
OMIM:620103,['HP:0011462']
OMIM:620106,['HP:0003593']
OMIM:620107,['HP:0003577']
OMIM:620111,"['HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:620114,"['HP:0003596', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620115,"['HP:0003593', 'HP:0011463']"
OMIM:620121,"['HP:0003596', 'HP:0003584']"
OMIM:620125,['HP:0003623']
OMIM:620126,['HP:0003623']
OMIM:620133,"['HP:0003621', 'HP:0003593']"
OMIM:620135,['HP:0034198']
OMIM:620137,['HP:0011463']
OMIM:620138,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:620139,['HP:0003577']
OMIM:620141,['HP:0003593']
OMIM:620145,"['HP:0003593', 'HP:0011463', 'HP:0034197']"
OMIM:620148,['HP:0003577']
OMIM:620149,['HP:0003593']
OMIM:620150,['HP:0003577']
OMIM:620151,['HP:0003593']
OMIM:620152,"['HP:0003621', 'HP:0003593', 'HP:0025708', 'HP:0011463']"
OMIM:620154,['HP:0011462']
OMIM:620156,['HP:0003577']
OMIM:620158,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:620161,['HP:0003577']
OMIM:620166,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620167,"['HP:0003593', 'HP:0003623', 'HP:0034197']"
OMIM:620170,['HP:0011462']
OMIM:620174,['HP:0003581']
OMIM:620183,['HP:0003577']
OMIM:620184,['HP:0003593']
OMIM:620186,"['HP:0034197', 'HP:0034199', 'HP:0034198']"
OMIM:620189,['HP:0011463']
OMIM:620191,['HP:0003593']
OMIM:620193,['HP:0003577']
OMIM:620194,['HP:0003593']
OMIM:620195,['HP:0011463']
OMIM:620196,['HP:0011462']
OMIM:620197,['HP:0011463']
OMIM:620198,['HP:0003621']
OMIM:620199,"['HP:0011463', 'HP:0003593']"
OMIM:620200,['HP:0003593']
OMIM:620201,['HP:0003593']
OMIM:620203,['HP:0003623']
OMIM:620208,['HP:0003593']
OMIM:620211,['HP:0003593']
OMIM:620221,"['HP:0003621', 'HP:0003581', 'HP:0011463']"
OMIM:620222,['HP:0011462']
OMIM:620227,"['HP:0003577', 'HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:620231,"['HP:0003621', 'HP:0011462']"
OMIM:620232,['HP:0011463']
OMIM:620233,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620235,"['HP:0003621', 'HP:0011462']"
OMIM:620236,['HP:0011462']
OMIM:620238,['HP:0003577']
OMIM:620240,['HP:0003593']
OMIM:620241,['HP:0003577']
OMIM:620242,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620243,"['HP:0003593', 'HP:0003623']"
OMIM:620244,"['HP:0030674', 'HP:0034198']"
OMIM:620245,['HP:0003621']
OMIM:620246,"['HP:0030674', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620247,"['HP:0003596', 'HP:0011462']"
OMIM:620249,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620250,"['HP:0003593', 'HP:0011463', 'HP:0003577']"
OMIM:620253,"['HP:0003577', 'HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:620265,['HP:0003577']
OMIM:620269,"['HP:0030674', 'HP:0003593']"
OMIM:620270,"['HP:0003593', 'HP:0003623']"
OMIM:620275,"['HP:0003593', 'HP:0003623']"
OMIM:620276,['HP:0011462']
OMIM:620278,"['HP:0003577', 'HP:0003623', 'HP:0034198']"
OMIM:620280,['HP:0003581']
OMIM:620281,['HP:0003577']
OMIM:620282,"['HP:0003621', 'HP:0011463']"
OMIM:620283,['HP:0011462']
OMIM:620284,"['HP:0003577', 'HP:0011463']"
OMIM:620285,"['HP:0011463', 'HP:0003621', 'HP:0025708']"
OMIM:620286,['HP:0003581']
OMIM:620292,['HP:0003593']
OMIM:620294,"['HP:0003577', 'HP:0030674', 'HP:0003593', 'HP:0034199', 'HP:0034198']"
OMIM:620296,['HP:0003623']
OMIM:620300,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:620305,"['HP:0034198', 'HP:0003577']"
OMIM:620306,"['HP:0030674', 'HP:0003593']"
OMIM:620310,"['HP:0030674', 'HP:0003621']"
OMIM:620311,['HP:0011462']
OMIM:620313,['HP:0011462']
OMIM:620314,"['HP:0003621', 'HP:0011463']"
OMIM:620315,"['HP:0011463', 'HP:0003593']"
OMIM:620316,['HP:0003593']
OMIM:620317,"['HP:0003577', 'HP:0003593']"
OMIM:620319,['HP:0011462']
OMIM:620320,"['HP:0003621', 'HP:0003581']"
OMIM:620321,['HP:0011463']
OMIM:620322,"['HP:0003621', 'HP:0011463', 'HP:0003623']"
OMIM:620323,['HP:0003593']
OMIM:620326,"['HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:620327,['HP:0003577']
OMIM:620330,['HP:0003593']
OMIM:620331,['HP:0003593']
OMIM:620332,['HP:0011462']
OMIM:620333,['HP:0011462']
OMIM:620342,"['HP:0003596', 'HP:0011463']"
OMIM:620343,"['HP:0003577', 'HP:0003581', 'HP:0011462']"
OMIM:620344,['HP:0011463']
OMIM:620351,"['HP:0034197', 'HP:0003577']"
OMIM:620352,"['HP:0030674', 'HP:0003593']"
OMIM:620353,['HP:0011462']
OMIM:620354,['HP:0011462']
OMIM:620357,['HP:0003623']
OMIM:620358,"['HP:0003593', 'HP:0003623']"
OMIM:620359,['HP:0003623']
OMIM:620365,"['HP:0003596', 'HP:0011462']"
OMIM:620366,['HP:0003581']
OMIM:620367,"['HP:0003596', 'HP:0011462']"
OMIM:620369,"['HP:0034198', 'HP:0003577', 'HP:0030674']"
OMIM:620370,['HP:0003593']
OMIM:620371,"['HP:0003623', 'HP:0034197', 'HP:0034198', 'HP:0030674']"
OMIM:620372,['HP:0011462']
OMIM:620374,"['HP:0003621', 'HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:620375,"['HP:0003596', 'HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:620376,['HP:0003623']
OMIM:620378,['HP:0011462']
OMIM:620379,"['HP:0003593', 'HP:0011463']"
OMIM:620383,['HP:0011462']
OMIM:620384,['HP:0003621']
OMIM:620386,"['HP:0003577', 'HP:0003593']"
OMIM:620389,"['HP:0003593', 'HP:0011462', 'HP:0003621']"
OMIM:620393,['HP:0003593']
OMIM:620398,"['HP:0011463', 'HP:0003623']"
OMIM:620400,['HP:0003581']
OMIM:620402,['HP:0003621']
OMIM:620409,['HP:0011462']
OMIM:620411,['HP:0011463']
OMIM:620415,"['HP:0003577', 'HP:0003593']"
OMIM:620416,['HP:0003593']
OMIM:620417,['HP:0003593']
OMIM:620422,"['HP:0003621', 'HP:0011463']"
OMIM:620423,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:620425,['HP:0003577']
OMIM:620427,"['HP:0003621', 'HP:0011463']"
OMIM:620428,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620430,"['HP:0003593', 'HP:0011463']"
OMIM:620438,['HP:0011463']
OMIM:620439,['HP:0003593']
OMIM:620443,['HP:0011463']
OMIM:620444,['HP:0003577']
OMIM:620445,['HP:0003593']
OMIM:620447,['HP:0003593']
OMIM:620448,['HP:0003593']
OMIM:620449,"['HP:0003593', 'HP:0011463']"
OMIM:620450,['HP:0011462']
OMIM:620451,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620452,"['HP:0003596', 'HP:0025710']"
OMIM:620453,['HP:0003621']
OMIM:620454,['HP:0003577']
OMIM:620455,['HP:0003593']
OMIM:620456,"['HP:0003596', 'HP:0003584']"
OMIM:620457,['HP:0003577']
OMIM:620458,['HP:0003577']
OMIM:620459,['HP:0011462']
OMIM:620460,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:620461,"['HP:0003577', 'HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:620462,"['HP:0003621', 'HP:0011463']"
OMIM:620465,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:620469,['HP:0003623']
OMIM:620470,['HP:0003593']
OMIM:620475,"['HP:0003577', 'HP:0003593']"
OMIM:620481,"['HP:0003577', 'HP:0011463', 'HP:0003593']"
OMIM:620482,['HP:0003621']
OMIM:620483,"['HP:0011463', 'HP:0003623']"
OMIM:620484,['HP:0003577']
OMIM:620486,['HP:0011463']
OMIM:620490,['HP:0011462']
OMIM:620494,"['HP:0011463', 'HP:0003621']"
OMIM:620499,['HP:0011462']
OMIM:620500,['HP:0011462']
OMIM:620501,['HP:0030674']
OMIM:620502,['HP:0003593']
OMIM:620504,"['HP:0003577', 'HP:0003593', 'HP:0003623', 'HP:0034197', 'HP:0034198']"
OMIM:620507,['HP:0003577']
OMIM:620510,['HP:0030674']
OMIM:620511,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620512,"['HP:0003621', 'HP:0011462']"
OMIM:620514,['HP:0011463']
OMIM:620515,"['HP:0003593', 'HP:0011463']"
OMIM:620519,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:620528,"['HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620532,['HP:0003593']
OMIM:620534,['HP:0003593']
OMIM:620535,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:620536,"['HP:0003621', 'HP:0011463']"
OMIM:620537,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003584']"
OMIM:620538,"['HP:0003577', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620540,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:620542,"['HP:0003596', 'HP:0030674', 'HP:0011463', 'HP:0003621']"
OMIM:620545,['HP:0003577']
OMIM:620546,"['HP:0003593', 'HP:0011463']"
OMIM:620547,['HP:0011462']
OMIM:620548,"['HP:0025708', 'HP:0011462']"
OMIM:620550,['HP:0003596']
OMIM:620551,"['HP:0003577', 'HP:0011463']"
OMIM:620558,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620565,"['HP:0003593', 'HP:0003623']"
OMIM:620568,"['HP:0003577', 'HP:0003593', 'HP:0034197', 'HP:0034198']"
OMIM:620569,"['HP:0003621', 'HP:0025709']"
OMIM:620570,"['HP:0003593', 'HP:0011463']"
OMIM:620576,"['HP:0003621', 'HP:0011462']"
OMIM:620583,"['HP:0003621', 'HP:0011462']"
OMIM:620601,['HP:0003593']
OMIM:620603,"['HP:0003593', 'HP:0003623']"
OMIM:620606,['HP:0011463']
OMIM:620609,"['HP:0003593', 'HP:0003623', 'HP:0034197']"
OMIM:620610,['HP:0011462']
OMIM:620629,"['HP:0003621', 'HP:0011462']"
OMIM:620632,"['HP:0003593', 'HP:0003623']"
OMIM:620635,['HP:0003593']
OMIM:620636,"['HP:0003621', 'HP:0011463']"
OMIM:620641,['HP:0003577']
OMIM:620642,"['HP:0030674', 'HP:0003593', 'HP:0003623']"
OMIM:620646,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:620647,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620651,"['HP:0003621', 'HP:0011462']"
OMIM:620653,['HP:0011463']
OMIM:620654,"['HP:0011463', 'HP:0003623', 'HP:0003577', 'HP:0030674']"
OMIM:620655,"['HP:0003593', 'HP:0003623']"
OMIM:620657,"['HP:0003596', 'HP:0011462']"
OMIM:620658,"['HP:0003596', 'HP:0011462']"
OMIM:620662,"['HP:0011463', 'HP:0003577']"
OMIM:620663,"['HP:0003577', 'HP:0030674']"
OMIM:620666,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:620668,['HP:0003593']
OMIM:620669,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:620670,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:620674,['HP:0003593']
OMIM:620675,"['HP:0003577', 'HP:0003593']"
OMIM:620679,['HP:0003621']
